shape, chamfer_dist
ShapeNetV2/04256520/b55d24ed786a8279ad2d3ca7f660ddd, 7.204144965577348e-05
ShapeNetV2/04256520/b67232c18d00fca7593ebeeedbff73b, 0.00013093184165591454
ShapeNetV2/04256520/bc8e9f4d4076ce4f6b4675882670d943, 0.0001272958596704349
ShapeNetV2/04256520/c0228ff42e79e272db039d8689a74349, 8.257416839372735e-05
ShapeNetV2/04256520/c05bf63cd7818b6f19fb4103277a6b93, 0.00010785180649518049
ShapeNetV2/04256520/c136abd9c245ed8819c798cfc4624378, 5.234340429257924e-05
ShapeNetV2/04256520/c1b8d982d97e337f19fb4103277a6b93, 3.389855688911972e-05
ShapeNetV2/04256520/c22dd8c395f465c87599bba30f391291, 6.334794800032256e-05
ShapeNetV2/04256520/c2f02274b4dd4431b4e7c0374e7ddf69, 2.6851399616870984e-05
ShapeNetV2/04256520/c4a70ab37043efeb14038d588fd1342f, 9.895616015019907e-05
ShapeNetV2/04256520/c5380b779c689a919201f2703b45dd7, 0.00010050867748478666
ShapeNetV2/04256520/c5dd746e08121f8f71a782a4379556c7, 8.227275735709154e-05
ShapeNetV2/04256520/c708f4b2649d5b2c3070413801574f, 0.0002478676776885026
ShapeNetV2/04256520/c7f31b9900a1a7644785ad2feb797e, 3.369214940021762e-05
ShapeNetV2/04256520/cb7cee345d3e7f75593ebeeedbff73b, 0.0001460237062351365
ShapeNetV2/04256520/cc5f1f064a1ba342cbdb36da0ec8fda6, 0.0001134849890201254
