shape, chamfer_dist
ShapeNetV2/02828884/4647754b7c5b31cccb2a965e75be701c, 7.549098032640969e-05
ShapeNetV2/04530566/3b60a8a4d71e3f192063cebb14246130, 0.0005683137644854065
ShapeNetV2/02958343/e24f388736f4e6fd2cdd250493632937, 0.0003708119937060243
ShapeNetV2/03001627/fd9b63c23342e57045b799df37b9f05, 5.61945845323645e-05
ShapeNetV2/03636649/9627da26edc003e7d49b2e04785f8492, 0.0006774831874314547
ShapeNetV2/02691156/fd0e59013a16eb5184306f3bf0a1f2d7, 0.00022247809626451103
ShapeNetV2/04090263/8933f22af2576e5b9f433921788191f3, 0.0008116891008582599
ShapeNetV2/04256520/8b3b675ddd2305b98eca6e74f79ccd04, 0.0019711441540932895
ShapeNetV2/04379243/fda71e511d095837acbf0573260a18d4, 0.00011472144327236269
